f_name, R_at_min_dG/dR, min_dG/dR, max_G, R_at_max_G
datasets/barred_galaxies/poisson_noise_bg_run671.00700_1_highres.fits.png,204.0,0.12554903336051476,0.14915655666788546,132.0
datasets/barred_galaxies/poisson_noise_bg_run662.00900_1_highres.fits.png,216.0,0.2072788502062862,0.23378745471398904,168.0
datasets/barred_galaxies/poisson_noise_bg_run661.01100_3_highres.fits.png,204.0,0.20736304606308864,0.2520397999408891,120.0
datasets/barred_galaxies/poisson_noise_bg_run671.01200_3_highres.fits.png,180.0,0.1575289199984496,0.17477044625809415,132.0
datasets/barred_galaxies/poisson_noise_bg_run662c.00800_1_highres.fits.png,216.0,0.17200081230666694,0.19972076294644436,144.0
datasets/barred_galaxies/poisson_noise_bg_run677.00900_3_highres.fits.png,168.0,0.21723922629322182,0.25002383336821654,120.0
datasets/barred_galaxies/poisson_noise_bg_run688.00900_1_highres.fits.png,192.0,0.11024619986225177,0.12316887815776126,132.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.01100_2_highres.fits.png,144.0,0.035476180168935084,0.23104479025133687,300.0
datasets/barred_galaxies/poisson_noise_bg_run653.00650_2_highres.fits.png,192.0,0.19248978850123097,0.23046952293115042,132.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00800_3_highres.fits.png,192.0,0.20790693146596906,0.23639564849344927,144.0
datasets/barred_galaxies/poisson_noise_bg_run219_15000.std_2_highres.fits.png,300.0,0.2673372674879235,0.28673575392267986,240.0
datasets/barred_galaxies/poisson_noise_bg_run680.01100_1_highres.fits.png,300.0,0.20678354612389233,0.22375451747869093,240.0
datasets/barred_galaxies/poisson_noise_bg_run688.00700_4_highres.fits.png,156.0,0.12092800774795048,0.13878914682064136,108.0
datasets/barred_galaxies/poisson_noise_bg_run662.00700_4_highres.fits.png,228.0,0.18976099485488238,0.2194855496424529,168.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00800_3_highres.fits.png,108.0,0.20253202815872107,0.22383947318341998,72.0
datasets/barred_galaxies/poisson_noise_bg_run695.01100_3_highres.fits.png,72.0,0.15197026914798628,0.158983437946031,60.0
datasets/barred_galaxies/poisson_noise_bg_run671.00900_4_highres.fits.png,180.0,0.1414857794385802,0.1709543821640685,108.0
datasets/barred_galaxies/poisson_noise_bg_run700.00200_1_highres.fits.png,216.0,0.1166794348742517,0.12842225469276855,156.0
datasets/barred_galaxies/poisson_noise_bg_run677.01200_4_highres.fits.png,240.0,0.20618588787466308,0.24096893064461472,168.0
datasets/barred_galaxies/poisson_noise_bg_run.252.s2.std_3_highres.fits.png,72.0,0.012529227653048978,0.29975816751421325,288.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00600_2_highres.fits.png,180.0,0.2156298385709057,0.2417153536209493,132.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00100_4_highres.fits.png,132.0,0.1992591219552864,0.23583968214234843,96.0
datasets/barred_galaxies/poisson_noise_bg_run653.00850_3_highres.fits.png,240.0,0.20252912821297803,0.2275365438678275,180.0
datasets/barred_galaxies/poisson_noise_bg_run.373.std_3_highres.fits.png,300.0,0.2867680500076452,0.28894076617787356,276.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00100_4_highres.fits.png,108.0,0.20525194152250817,0.23869337721585912,84.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00600_2_highres.fits.png,120.0,0.18661447102455364,0.22276767536125203,84.0
datasets/barred_galaxies/poisson_noise_bg_run700.00700_1_highres.fits.png,204.0,0.11925663455700979,0.1323551699161413,144.0
datasets/barred_galaxies/poisson_noise_bg_run688.00500_2_highres.fits.png,144.0,0.13005368119263022,0.15060628702942783,96.0
datasets/barred_galaxies/poisson_noise_bg_run695.01400_3_highres.fits.png,108.0,0.13431023461721758,0.14234874707478984,84.0
datasets/barred_galaxies/poisson_noise_bg_run688.00200_4_highres.fits.png,180.0,0.1151540008302428,0.13349073233608058,120.0
datasets/barred_galaxies/poisson_noise_bg_run672.00600_2_highres.fits.png,60.0,0.12444158494548002,0.12856035061880425,48.0
datasets/barred_galaxies/poisson_noise_bg_run680.01400_1_highres.fits.png,300.0,0.21669693048162794,0.21669693048162794,300.0
datasets/barred_galaxies/poisson_noise_bg_run661.00800_2_highres.fits.png,300.0,0.19708260064427308,0.22921069497534896,216.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.00800_3_highres.fits.png,300.0,0.19127763831781266,0.20740392868709503,240.0
datasets/barred_galaxies/poisson_noise_bg_run677.01000_2_highres.fits.png,168.0,0.22642890642889368,0.25526433549743366,132.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.01300_3_highres.fits.png,300.0,0.18586983193794096,0.18586983193794096,300.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00300_2_highres.fits.png,120.0,0.1797278591808954,0.2051470736818736,84.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00400_4_highres.fits.png,156.0,0.20331807894687418,0.2411902002566922,108.0
datasets/barred_galaxies/poisson_noise_bg_run671.01000_1_highres.fits.png,168.0,0.15613574303170083,0.17573530920408553,108.0
datasets/barred_galaxies/poisson_noise_bg_run661.01300_1_highres.fits.png,300.0,0.23620659836343894,0.2387709106341316,276.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.00600_2_highres.fits.png,120.0,0.17821849373680507,0.19721326190273353,96.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00400_4_highres.fits.png,168.0,0.20535662776906388,0.2334424934269955,120.0
datasets/barred_galaxies/poisson_noise_bg_run.287.std_2_highres.fits.png,48.0,0.011557485998952906,0.2931893716059466,300.0
datasets/barred_galaxies/poisson_noise_bg_run672.00800_3_highres.fits.png,228.0,0.13227943826925545,0.1532712878866543,156.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00300_2_highres.fits.png,144.0,0.207591193092006,0.2389487498921538,108.0
datasets/barred_galaxies/poisson_noise_bg_run688.00400_3_highres.fits.png,180.0,0.11043260938719549,0.12288575433628995,132.0
datasets/barred_galaxies/poisson_noise_bg_run672.01200_1_highres.fits.png,180.0,0.15744709617286812,0.17777722865043902,132.0
datasets/barred_galaxies/poisson_noise_bg_run662.01100_1_highres.fits.png,300.0,0.21624702511266694,0.2377415715644061,228.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.01200_2_highres.fits.png,300.0,0.18894862050154532,0.18894862050154532,300.0
datasets/barred_galaxies/poisson_noise_bg_run677.01100_3_highres.fits.png,120.0,0.23762658759514163,0.26494773824875795,84.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.00900_2_highres.fits.png,300.0,0.2095834702848397,0.22333345797100074,252.0
datasets/barred_galaxies/poisson_noise_bg_run661.00900_3_highres.fits.png,300.0,0.20114079133831625,0.22349771608523383,228.0
datasets/barred_galaxies/poisson_noise_bg_run695.01200_4_highres.fits.png,96.0,0.14539750731814866,0.15294635534507278,72.0
datasets/barred_galaxies/poisson_noise_bg_run672.00700_3_highres.fits.png,228.0,0.11856506216637402,0.1406370861877817,144.0
datasets/barred_galaxies/poisson_noise_bg_run662c.01000_1_highres.fits.png,192.0,0.17360558157277917,0.19815420135956835,144.0
datasets/barred_galaxies/poisson_noise_bg_run694.00600_2_highres.fits.png,300.0,0.18784934452948182,0.21833978975204543,216.0
datasets/barred_galaxies/poisson_noise_bg_run700.00800_1_highres.fits.png,300.0,0.1084411594589352,0.12665465541888352,180.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.00900_1_highres.fits.png,300.0,0.18885657860294364,0.19414380460413747,264.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00200_3_highres.fits.png,156.0,0.19909784177519874,0.22625393439386765,108.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.01200_1_highres.fits.png,48.0,0.02032246114927129,0.22495560136955658,300.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00200_3_highres.fits.png,84.0,0.22407648512675402,0.25913169601091607,60.0
datasets/barred_galaxies/poisson_noise_bg_run672.00900_2_highres.fits.png,216.0,0.14393162064527373,0.1653898545499628,156.0
datasets/barred_galaxies/poisson_noise_bg_run661.00700_2_highres.fits.png,264.0,0.1823840461292435,0.2147566260338953,180.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.00700_3_highres.fits.png,144.0,0.19559643528879656,0.22747064186084526,96.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00900_2_highres.fits.png,204.0,0.20772224232967465,0.24144509491652483,144.0
datasets/barred_galaxies/poisson_noise_bg_run677.01400_3_highres.fits.png,204.0,0.22417430098434052,0.2536522459595379,156.0
datasets/barred_galaxies/poisson_noise_bg_run653.00750_3_highres.fits.png,192.0,0.21321430063928345,0.24026434609513292,144.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.01000_4_highres.fits.png,300.0,0.19044480676557218,0.19044480676557218,300.0
datasets/barred_galaxies/poisson_noise_bg_run.282.std_3_highres.fits.png,288.0,0.2365783664550492,0.2722483314319355,204.0
datasets/barred_galaxies/poisson_noise_bg_run688.00100_3_highres.fits.png,168.0,0.12138156733593307,0.14192794509233692,96.0
datasets/barred_galaxies/poisson_noise_bg_run694.00400_4_highres.fits.png,264.0,0.19359201242915441,0.21649152849365932,192.0
datasets/barred_galaxies/poisson_noise_bg_run653.01250_1_highres.fits.png,276.0,0.19816655977931227,0.22075148723009616,216.0
datasets/barred_galaxies/poisson_noise_bg_run695.01000_2_highres.fits.png,84.0,0.15333617832212143,0.1687194650073513,60.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00900_2_highres.fits.png,156.0,0.21329266007744163,0.2394284866588971,120.0
datasets/barred_galaxies/poisson_noise_bg_run662c.00900_4_highres.fits.png,204.0,0.17380727585569328,0.2004958093998667,144.0
datasets/barred_galaxies/poisson_noise_bg_run653.00950_2_highres.fits.png,288.0,0.1845708674249829,0.20713709775935618,216.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00700_3_highres.fits.png,192.0,0.21423759348406327,0.24234447416916022,144.0
datasets/barred_galaxies/poisson_noise_bg_run662.00800_4_highres.fits.png,204.0,0.2064058227849708,0.23215642279196896,144.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00700_3_highres.fits.png,144.0,0.20585441461338885,0.23350079537010116,96.0
datasets/barred_galaxies/poisson_noise_bg_run671.00600_4_highres.fits.png,120.0,0.11575179803083722,0.13071766412512437,84.0
datasets/barred_galaxies/poisson_noise_bg_run.280.std_2_highres.fits.png,300.0,0.24293864534498827,0.2834163570964972,216.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.01400_2_highres.fits.png,96.0,0.03656900176884827,0.16002905608144802,300.0
datasets/barred_galaxies/poisson_noise_bg_run695.01400_4_highres.fits.png,108.0,0.1328781080221943,0.1427183695544003,84.0
datasets/barred_galaxies/poisson_noise_bg_run653.01150_1_highres.fits.png,204.0,0.21552032606310698,0.23848731887842223,156.0
datasets/barred_galaxies/poisson_noise_bg_run688.00200_3_highres.fits.png,168.0,0.11710298969611836,0.12921744958339224,120.0
datasets/barred_galaxies/poisson_noise_bg_run695.01300_2_highres.fits.png,120.0,0.12547685528128982,0.1364969698649759,72.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.00800_4_highres.fits.png,252.0,0.19773106245398706,0.22799093846847016,180.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.01300_4_highres.fits.png,60.0,0.029748694038524058,0.1650569222757105,300.0
datasets/barred_galaxies/poisson_noise_bg_run672.01400_1_highres.fits.png,192.0,0.1586413883365857,0.18782087143142484,120.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00400_3_highres.fits.png,120.0,0.2168651008674908,0.24550997058139126,84.0
datasets/barred_galaxies/poisson_noise_bg_run695.00800_1_highres.fits.png,96.0,0.1578690182159702,0.1706761572136489,72.0
datasets/barred_galaxies/poisson_noise_bg_run.201.std_1_highres.fits.png,300.0,0.2797973867891321,0.2918653558778678,252.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00400_3_highres.fits.png,120.0,0.19501578664600516,0.22464561934266544,84.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.01400_1_highres.fits.png,144.0,0.03696621383912515,0.20250443143628588,300.0
datasets/barred_galaxies/poisson_noise_bg_run672.00800_4_highres.fits.png,204.0,0.13328199775121738,0.14832630896179155,156.0
datasets/barred_galaxies/poisson_noise_bg_run672.01100_1_highres.fits.png,144.0,0.1644099659266054,0.18052000942555976,96.0
datasets/barred_galaxies/poisson_noise_bg_run662.01200_1_highres.fits.png,300.0,0.20903942279577603,0.22477192494721177,240.0
datasets/barred_galaxies/poisson_noise_bg_run688.00700_3_highres.fits.png,132.0,0.13243986136612207,0.1573491921450405,84.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00800_4_highres.fits.png,204.0,0.2045085611806695,0.23660295416122068,144.0
datasets/barred_galaxies/poisson_noise_bg_run695.01100_4_highres.fits.png,96.0,0.1479435743535148,0.16106279556340672,72.0
datasets/barred_galaxies/poisson_noise_bg_run662.00700_3_highres.fits.png,192.0,0.20817834805646623,0.23287764389236626,144.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00800_4_highres.fits.png,156.0,0.20527858432965765,0.2385846997972464,108.0
datasets/barred_galaxies/poisson_noise_bg_run671.00900_3_highres.fits.png,180.0,0.15332933135125873,0.16761847340530758,132.0
datasets/barred_galaxies/poisson_noise_bg_run662c.01300_1_highres.fits.png,180.0,0.16734807906259752,0.19546986444193803,120.0
datasets/barred_galaxies/poisson_noise_bg_run700.01000_2_highres.fits.png,264.0,0.1123369282826614,0.12505769321033366,180.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.01100_2_highres.fits.png,300.0,0.19286616158590453,0.1936575512808308,288.0
datasets/barred_galaxies/poisson_noise_bg_run677.01200_3_highres.fits.png,228.0,0.2163192454769298,0.2467472750635893,168.0
datasets/barred_galaxies/poisson_noise_bg_run.252.s2.std_4_highres.fits.png,300.0,0.2921951089051084,0.2951998077674665,276.0
datasets/barred_galaxies/poisson_noise_bg_run688.00900_2_highres.fits.png,108.0,0.14905002505268133,0.17653317723691297,72.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.01100_1_highres.fits.png,300.0,0.2040973833805834,0.22326360778769372,240.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00100_3_highres.fits.png,132.0,0.20604130874239623,0.23446754446904783,96.0
datasets/barred_galaxies/poisson_noise_bg_run662c.00800_2_highres.fits.png,192.0,0.18028963299142062,0.20684093564046252,144.0
datasets/barred_galaxies/poisson_noise_bg_run653.00850_4_highres.fits.png,180.0,0.19889058030225054,0.23660226874637777,120.0
datasets/barred_galaxies/poisson_noise_bg_run.373.std_4_highres.fits.png,276.0,0.25620098473448844,0.2957872224557264,192.0
datasets/barred_galaxies/poisson_noise_bg_run671.00700_2_highres.fits.png,144.0,0.1489430790826788,0.17104051559497513,96.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00100_3_highres.fits.png,84.0,0.20867294490043378,0.24262568623866135,60.0
datasets/barred_galaxies/poisson_noise_bg_run662.00900_2_highres.fits.png,288.0,0.20983494309273468,0.24343584569967236,204.0
datasets/barred_galaxies/poisson_noise_bg_run688.00600_2_highres.fits.png,156.0,0.12080390802800685,0.13535145346501964,108.0
datasets/barred_galaxies/poisson_noise_bg_run700.00400_1_highres.fits.png,180.0,0.12874729625265088,0.1399946160211249,132.0
datasets/barred_galaxies/poisson_noise_bg_run653.00750_4_highres.fits.png,216.0,0.20425205834628962,0.24304322910299783,144.0
datasets/barred_galaxies/poisson_noise_bg_run677.01400_4_highres.fits.png,252.0,0.2108525185733426,0.23804195913163007,192.0
datasets/barred_galaxies/poisson_noise_bg_run662c.00700_2_highres.fits.png,180.0,0.1852173119192477,0.21519947479173868,132.0
datasets/barred_galaxies/poisson_noise_bg_run.282.std_4_highres.fits.png,300.0,0.2572725157579724,0.26290223496771487,264.0
datasets/barred_galaxies/poisson_noise_bg_run677.01300_2_highres.fits.png,216.0,0.22201302655971106,0.2489334270690059,168.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.01000_3_highres.fits.png,300.0,0.1929210948611883,0.1929210948611883,300.0
datasets/barred_galaxies/poisson_noise_bg_run694.00400_3_highres.fits.png,288.0,0.19399288810107765,0.2170760689831823,216.0
datasets/barred_galaxies/poisson_noise_bg_run688.00100_4_highres.fits.png,144.0,0.12270241352297305,0.1403638672372909,108.0
datasets/barred_galaxies/poisson_noise_bg_run671.00800_2_highres.fits.png,192.0,0.14084231006274883,0.15586692125565668,144.0
datasets/barred_galaxies/poisson_noise_bg_run662.00600_2_highres.fits.png,96.0,0.16694173428378442,0.19616513426985,72.0
datasets/barred_galaxies/poisson_noise_bg_run662c.00900_3_highres.fits.png,180.0,0.17761603064234638,0.2017420646802954,132.0
datasets/barred_galaxies/poisson_noise_bg_run671.01300_1_highres.fits.png,156.0,0.15426783786883183,0.17563438760978228,108.0
datasets/barred_galaxies/poisson_noise_bg_run661.01000_1_highres.fits.png,180.0,0.21441936926818292,0.25354202256986763,108.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00700_4_highres.fits.png,144.0,0.21160292210186812,0.24986594960417038,96.0
datasets/barred_galaxies/poisson_noise_bg_run677.00800_1_highres.fits.png,192.0,0.2111712596484143,0.24198728714544784,144.0
datasets/barred_galaxies/poisson_noise_bg_run662.00800_3_highres.fits.png,204.0,0.20170682602232937,0.2350642415433964,144.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00700_4_highres.fits.png,132.0,0.21896800313749107,0.23707338651282503,108.0
datasets/barred_galaxies/poisson_noise_bg_run671.00600_3_highres.fits.png,144.0,0.10559093686497088,0.12027263559141714,72.0
datasets/barred_galaxies/poisson_noise_bg_run688.00400_4_highres.fits.png,168.0,0.12004110345665968,0.13131000388532596,120.0
datasets/barred_galaxies/poisson_noise_bg_run680.01200_1_highres.fits.png,276.0,0.19855883723928788,0.23425828922209024,180.0
datasets/barred_galaxies/poisson_noise_bg_run677.01100_4_highres.fits.png,204.0,0.22040813753307428,0.24690834360419456,156.0
datasets/barred_galaxies/poisson_noise_bg_run700.00100_1_highres.fits.png,168.0,0.12773886862052553,0.14030650357492316,132.0
datasets/barred_galaxies/poisson_noise_bg_run695.01200_3_highres.fits.png,120.0,0.1384599090677127,0.15301356789587198,72.0
datasets/barred_galaxies/poisson_noise_bg_run661.00900_4_highres.fits.png,204.0,0.21865190070436405,0.2525383434996917,144.0
datasets/barred_galaxies/poisson_noise_bg_run688.00300_2_highres.fits.png,108.0,0.15062876631077324,0.1732353566565058,72.0
datasets/barred_galaxies/poisson_noise_bg_run672.00700_4_highres.fits.png,180.0,0.13505810193912487,0.15775114996472367,120.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00500_2_highres.fits.png,168.0,0.2140397966407762,0.24128973468460338,132.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00200_4_highres.fits.png,108.0,0.19188892915172753,0.21899357070677242,72.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00200_4_highres.fits.png,132.0,0.20619228503521073,0.24211742879684056,96.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00500_2_highres.fits.png,120.0,0.2022320144951561,0.22964189992988474,84.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.00700_4_highres.fits.png,252.0,0.17373860529954194,0.20112691173078118,180.0
datasets/barred_galaxies/poisson_noise_bg_run694.00600_1_highres.fits.png,240.0,0.18526506109698218,0.20737367795441036,168.0
datasets/barred_galaxies/poisson_noise_bg_run662c.01000_2_highres.fits.png,192.0,0.17268845900543356,0.19838297504423744,144.0
datasets/barred_galaxies/poisson_noise_bg_run653.01050_4_highres.fits.png,264.0,0.19257940102997229,0.2227347095533477,180.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.01200_1_highres.fits.png,72.0,0.03315936494273733,0.1788216878761472,300.0
datasets/barred_galaxies/poisson_noise_bg_run699.00600_4_highres.fits.png,264.0,0.1787545164076013,0.2086931179591139,180.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.00900_1_highres.fits.png,216.0,0.192718411099406,0.22832329675527815,132.0
datasets/barred_galaxies/poisson_noise_bg_run672.01200_2_highres.fits.png,204.0,0.15849422487945847,0.1787004003895297,144.0
datasets/barred_galaxies/poisson_noise_bg_run700.00600_3_highres.fits.png,144.0,0.1417706891703849,0.15481818630091262,108.0
datasets/barred_galaxies/poisson_noise_bg_run662.01100_2_highres.fits.png,288.0,0.20414465826210207,0.23100497962078592,216.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.00700_3_highres.fits.png,216.0,0.15963255980516516,0.17846765972502382,168.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.01000_4_highres.fits.png,204.0,0.20809771833737783,0.23405891124492173,156.0
datasets/barred_galaxies/poisson_noise_bg_run.240.std_4_highres.fits.png,72.0,0.013203936404756412,0.29255085332125996,300.0
datasets/barred_galaxies/poisson_noise_bg_run672.00900_1_highres.fits.png,204.0,0.1485880303405059,0.1636528123425785,156.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.01500_4_highres.fits.png,144.0,0.03754971765867708,0.1936452413541652,300.0
datasets/barred_galaxies/poisson_noise_bg_run661.00700_1_highres.fits.png,264.0,0.18324764585287626,0.20878786810493918,192.0
datasets/barred_galaxies/poisson_noise_bg_run652ht.00900_2_highres.fits.png,300.0,0.18797864046784538,0.19296822819268467,264.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.01200_2_highres.fits.png,48.0,0.018827542376398686,0.2213033917385802,300.0
datasets/barred_galaxies/poisson_noise_bg_run.264.std_3_highres.fits.png,300.0,0.2791364751935124,0.2924667688561881,252.0
datasets/barred_galaxies/poisson_noise_bg_run695.00900_4_highres.fits.png,96.0,0.1494871925558668,0.17963191015417249,60.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.01000_4_highres.fits.png,180.0,0.20413455739824662,0.23263807927671756,132.0
datasets/barred_galaxies/poisson_noise_bg_run661.01200_3_highres.fits.png,300.0,0.23386342945186292,0.23704912659399244,276.0
datasets/barred_galaxies/poisson_noise_bg_run671.01100_3_highres.fits.png,240.0,0.13488207377949155,0.15843432125911863,168.0
datasets/barred_galaxies/poisson_noise_bg_run700.00800_2_highres.fits.png,204.0,0.12479209917639197,0.137044708837687,144.0
datasets/barred_galaxies/poisson_noise_bg_run653.01250_2_highres.fits.png,252.0,0.19964685687804012,0.2273146918251168,180.0
datasets/barred_galaxies/poisson_noise_bg_run662c.01200_4_highres.fits.png,204.0,0.17286306252014813,0.20198881278085137,144.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00900_1_highres.fits.png,120.0,0.20184380276749023,0.23163349972714836,84.0
datasets/barred_galaxies/poisson_noise_bg_run.255.std_3_highres.fits.png,228.0,0.26139420165537586,0.3059361584065384,144.0
datasets/barred_galaxies/poisson_noise_bg_run695.01000_1_highres.fits.png,84.0,0.14868206624320104,0.17037011931322896,48.0
datasets/barred_galaxies/poisson_noise_bg_run700.00300_3_highres.fits.png,240.0,0.10915623131046603,0.12286463395326695,168.0
datasets/barred_galaxies/poisson_noise_bg_run364.std_3_highres.fits.png,300.0,0.2988123664393869,0.30195792793985304,276.0
datasets/barred_galaxies/poisson_noise_bg_run662.01300_4_highres.fits.png,300.0,0.21613239515775645,0.23237077113920143,240.0
datasets/barred_galaxies/poisson_noise_bg_run672.01000_4_highres.fits.png,240.0,0.13890906156414956,0.1596775533658926,168.0
datasets/barred_galaxies/poisson_noise_bg_run680.01000_3_highres.fits.png,240.0,0.2040667843984868,0.23655711724698375,168.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00900_1_highres.fits.png,216.0,0.20489720726564234,0.23584670128503693,156.0
datasets/barred_galaxies/poisson_noise_bg_run671.01400_3_highres.fits.png,168.0,0.15412567380851663,0.18204331921468941,108.0
datasets/barred_galaxies/poisson_noise_bg_run.280.std_1_highres.fits.png,228.0,0.23857162717554353,0.28128825981894134,156.0
datasets/barred_galaxies/poisson_noise_bg_run670Diff.01000_4_highres.fits.png,300.0,0.21490457319053347,0.21490457319053347,300.0
datasets/barred_galaxies/poisson_noise_bg_run653.00950_1_highres.fits.png,276.0,0.19461490909474652,0.22282136687651757,192.0
datasets/barred_galaxies/poisson_noise_bg_run699.00500_3_highres.fits.png,288.0,0.19222383059558004,0.2197866695251407,204.0
datasets/barred_galaxies/poisson_noise_bg_run700.00200_2_highres.fits.png,204.0,0.11176491775575864,0.1322881738206466,132.0
datasets/barred_galaxies/poisson_noise_bg_run653.01350_3_highres.fits.png,180.0,0.219936761929842,0.2599028506195364,120.0
datasets/barred_galaxies/poisson_noise_bg_run662c.01400_3_highres.fits.png,204.0,0.16883422222128652,0.1917091407760182,156.0
datasets/barred_galaxies/poisson_noise_bg_run219_15000.std_1_highres.fits.png,252.0,0.2522371371497743,0.288719193744783,180.0
datasets/barred_galaxies/poisson_noise_bg_run680.01100_2_highres.fits.png,300.0,0.21542070833870255,0.22032440764718067,264.0
datasets/barred_galaxies/poisson_noise_bg_run700.00500_4_highres.fits.png,192.0,0.12501834934828146,0.13875288090225116,144.0
datasets/barred_galaxies/poisson_noise_bg_run653.00650_1_highres.fits.png,156.0,0.19037334608147,0.22110581661544595,108.0
datasets/barred_galaxies/poisson_noise_bg_run376.std_4_highres.fits.png,252.0,0.26085174968303254,0.30340065885535766,168.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708.00600_1_highres.fits.png,180.0,0.2057753089703461,0.23782590512744275,132.0
datasets/barred_galaxies/poisson_noise_bg_run661.01100_4_highres.fits.png,300.0,0.21128147507912753,0.24090574471296944,216.0
datasets/barred_galaxies/poisson_noise_bg_run671.01200_4_highres.fits.png,168.0,0.15310852838887196,0.17160699667390006,120.0
datasets/barred_galaxies/poisson_noise_bg_run677.00900_4_highres.fits.png,180.0,0.22360458668636815,0.24927483297378275,132.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00600_1_highres.fits.png,120.0,0.22028122709672884,0.248784295734041,84.0
datasets/barred_galaxies/poisson_noise_bg_run688.01000_3_highres.fits.png,180.0,0.12414012746959281,0.13753245030276545,132.0
datasets/barred_galaxies/poisson_noise_bg_run677.01000_1_highres.fits.png,204.0,0.2194199479408188,0.24518101989865146,156.0
datasets/barred_galaxies/poisson_noise_bg_run680.01400_2_highres.fits.png,300.0,0.21746718393600134,0.236189220452751,240.0
datasets/barred_galaxies/poisson_noise_bg_run662c.01100_3_highres.fits.png,180.0,0.1767386266796996,0.20143162919089286,132.0
datasets/barred_galaxies/poisson_noise_bg_run672.00600_1_highres.fits.png,180.0,0.10259207287510975,0.11391344141524647,60.0
datasets/barred_galaxies/poisson_noise_bg_run661.00800_1_highres.fits.png,240.0,0.20346087386079548,0.23252791318062607,180.0
datasets/barred_galaxies/poisson_noise_bg_run680.01300_4_highres.fits.png,300.0,0.2109080392787166,0.2109080392787166,300.0
datasets/barred_galaxies/poisson_noise_bg_run688.00500_1_highres.fits.png,144.0,0.12378996728115033,0.1414388123281101,96.0
datasets/barred_galaxies/poisson_noise_bg_run662.01000_3_highres.fits.png,252.0,0.21177295588900788,0.2392005534318162,192.0
datasets/barred_galaxies/poisson_noise_bg_run700.00700_2_highres.fits.png,180.0,0.13027637027958233,0.1442680153083852,132.0
datasets/barred_galaxies/poisson_noise_bg_run672.01300_3_highres.fits.png,228.0,0.15856801707850662,0.17523886440216258,168.0
datasets/barred_galaxies/poisson_noise_bg_starsrun708main.00300_1_highres.fits.png,132.0,0.21803914179153794,0.24511728470747443,96.0
datasets/barred_galaxies/poisson_noise_bg_run.287.std_1_highres.fits.png,300.0,0.28743051222659755,0.3017444379015848,252.0
